Tipo,Codi,Nombre,Codigo Barras,Codigo Oem,Descripcion,Estado,Moneda,Costo Interno,Precio,Iva,Precio Final,Rentabilidad,Stock,Stock Reservado,Stock Disponible,Stock Minimo,Visible En Ventas,Rubro,Sub Rubro,Proveedor,Observaciones,CC Compras,CC Ventas,CC Mercaderia
Producto,G2S21K450WHT,FREEDOM MICRO PIQUE S/S POLO WHITE XSMALL,,,,Activo,$,15836.0,12207.7,21,14771.32,0,"0,00","0,00","0,00",0,SI,NORMAN,WOMEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G2S21K450,FREEDOM MICRO PIQUE S/S POLO WHT L,,,,Activo,$,0.0,10778.1,0,10778.1,0,"5,00","0,00","5,00",0,SI,NORMAN,,,,,,
Producto,G2S21K450,FREEDOM MICRO PIQUE S/S POLO WHT M,,,,Activo,$,0.0,10778.1,0,10778.1,0,"5,00","0,00","5,00",0,SI,NORMAN,,,,,,
Producto,G2S21K450,FREEDOM MICRO PIQUE S/S POLO WHT S,,,,Activo,$,0.0,10778.1,0,10778.1,0,"2,00","0,00","2,00",0,SI,NORMAN,,,,,,
Producto,G2S21K450W,FREEDOM MICRO PIQUE S/S POLO WHT XL,,,,Activo,$,0.0,10778.1,0,10778.1,0,"2,00","0,00","2,00",0,SI,NORMAN,,,,,,
Producto,G2S21K450W,FREEDOM MICRO PIQUE S/S POLO WHT XS,,,,Activo,$,0.0,10778.1,0,10778.1,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481B,FREEDOM MICRO STRIPE POLO BLK L,,,,Activo,$,0.0,11936.2,0,11936.2,0,"6,00","0,00","6,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481B,FREEDOM MICRO STRIPE POLO BLK M,,,,Activo,$,0.0,11936.2,0,11936.2,0,"2,00","0,00","2,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481B,FREEDOM MICRO STRIPE POLO BLK S,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481BL,FREEDOM MICRO STRIPE POLO BLK XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481B,FREEDOM MICRO STRIPE POLO BTRD L,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481B,FREEDOM MICRO STRIPE POLO BTRD M,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481B,FREEDOM MICRO STRIPE POLO BTRD S,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481BT,FREEDOM MICRO STRIPE POLO BTRD XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481C,FREEDOM MICRO STRIPE POLO COCL L,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481C,FREEDOM MICRO STRIPE POLO COCL M,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481C,FREEDOM MICRO STRIPE POLO COCL S,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481CO,FREEDOM MICRO STRIPE POLO COCL XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"-2,00","0,00","-2,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481C,FREEDOM MICRO STRIPE POLO CSBL L,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481C,FREEDOM MICRO STRIPE POLO CSBL M,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481C,FREEDOM MICRO STRIPE POLO CSBL S,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481CS,FREEDOM MICRO STRIPE POLO CSBL XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481I,FREEDOM MICRO STRIPE POLO INDG L,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481I,FREEDOM MICRO STRIPE POLO INDG M,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481I,FREEDOM MICRO STRIPE POLO INDG S,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481IN,FREEDOM MICRO STRIPE POLO INDG XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481M,FREEDOM MICRO STRIPE POLO MART L,,,,Activo,$,0.0,11936.7,0,11936.7,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481M,FREEDOM MICRO STRIPE POLO MART M,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481M,FREEDOM MICRO STRIPE POLO MART S,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481MA,FREEDOM MICRO STRIPE POLO MART XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481N,FREEDOM MICRO STRIPE POLO NVY L,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481N,FREEDOM MICRO STRIPE POLO NVY S,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481NV,FREEDOM MICRO STRIPE POLO NVY XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481S,FREEDOM MICRO STRIPE POLO SEBE L,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481S,FREEDOM MICRO STRIPE POLO SEBE M,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481S,FREEDOM MICRO STRIPE POLO SEBE S,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481SE,FREEDOM MICRO STRIPE POLO SEBE XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481S,FREEDOM MICRO STRIPE POLO SKGY L,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481S,FREEDOM MICRO STRIPE POLO SKGY M,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481S,FREEDOM MICRO STRIPE POLO SKGY S,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481SK,FREEDOM MICRO STRIPE POLO SKGY XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481W,FREEDOM MICRO STRIPE POLO WALF L,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481W,FREEDOM MICRO STRIPE POLO WALF M,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481W,FREEDOM MICRO STRIPE POLO WALF S,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,G7S21K48WA,FREEDOM MICRO STRIPE POLO WALF XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"4,00","0,00","4,00",0,SI,NORMAN,,,,,,
Producto,G7S21K481WA,FREEDOM MICRO STRIPE POLO WALF XL,,,,Activo,$,0.0,11936.2,0,11936.2,0,"0,00","0,00","0,00",0,SI,NORMAN,,,,,,
Producto,N26790,GORRA EG RADAR BLACK,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26792,GORRA EG RADAR GREY,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26791,GORRA EG RADAR NAVY,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26795,GORRA EG RADAR RED,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26793,GORRA EG RADAR ROYAL,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,AGG,GORRA GREG NORMAN BLACK ,,,,Activo,$,1275.0,4054.05,21,4905.4,0,"1,00","0,00","1,00",0,SI,GORRAS,NORMAN,,,,,
Producto,AGG,GORRA GREG NORMAN KHAKI,,,,Activo,$,1275.0,4054.05,21,4905.4,0,"0,00","0,00","0,00",0,SI,GORRAS,NORMAN,,,,,
Producto,AGG,GORRA GREG NORMAN NAVY,,,,Activo,$,1275.0,4054.05,21,4905.4,0,"0,00","0,00","0,00",0,SI,GORRAS,NORMAN,,,,,
Producto,AGG,GORRA GREG NORMAN WHITE,,,,Activo,$,1275.0,4054.05,21,4905.4,0,"0,00","0,00","0,00",0,SI,GORRAS,NORMAN,,,,,
Producto,N64091,GORRA PERFORMANCE FRONT HIT BLACK,,,,Activo,$,13650.0,19459.46,21,23545.95,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N64094,GORRA PERFORMANCE FRONT HIT GRAPHITE,,,,Activo,$,13650.0,19459.46,21,23545.95,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N64092,GORRA PERFORMANCE FRONT HIT NAVY,,,,Activo,$,13650.0,19459.46,21,23545.95,0,"167,00","42,00","125,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N64096,GORRA PERFORMANCE FRONT HIT RED,,,,Activo,$,13650.0,19459.46,21,23545.95,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N64090,GORRA PERFORMANCE FRONT HIT WHITE,,,,Activo,$,13650.0,19459.46,21,23545.95,0,"308,00","0,00","308,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N64099,GORRA PERFORMANCE SIDE HIT BLACK,,,,Activo,$,13650.0,19459.46,21,23545.95,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N64102,GORRA PERFORMANCE SIDE HIT GRAPHITE,,,,Activo,$,13650.0,19459.46,21,23545.95,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N64105,GORRA PERFORMANCE SIDE HIT GREEN,,,,Activo,$,13650.0,19459.46,21,23545.95,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N64100,GORRA PERFORMANCE SIDE HIT NAVY,,,,Activo,$,13650.0,19459.46,21,23545.95,0,"29,00","0,00","29,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N64098,GORRA PERFORMANCE SIDE HIT WHITE,,,,Activo,$,13650.0,19459.46,21,23545.95,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N89378,GORRA TM TOUR RADAR STEALTH2 BLACK,,,,Activo,$,15545.02,26756.76,21,32375.68,0,"1,00","0,00","1,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N89382,GORRA TM TOUR RADAR STEALTH2 CHARCOAL,,,,Activo,$,15545.02,26756.76,21,32375.68,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N89381,GORRA TM TOUR RADAR STEALTH2 NAVY,,,,Activo,$,15545.02,26756.76,21,32375.68,0,"1,00","0,00","1,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N89379,GORRA TM TOUR RADAR STEALTH2 RED,,,,Activo,$,15545.02,26756.76,21,32375.68,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,V97329,GORRA TM TOUR RADAR STEALTH2 WHITE,,,,Activo,$,15545.02,26756.76,21,32375.68,0,"4,00","0,00","4,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N78833,GORRA TM22 GOLF LOGO BLACK,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N78836,GORRA TM22 GOLF LOGO CHARCOAL,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N78834,GORRA TM22 GOLF LOGO NAVY,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N78835,GORRA TM22 GOLF LOGO RED,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N78832,GORRA TM22 GOLF LOGO WHITE,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26789,GORRA TM24 EG RADAR WHITE,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26847,GORRA TM24 TOUR RADAR BLACK,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26849,GORRA TM24 TOUR RADAR GREY,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26848,GORRA TM24 TOUR RADAR NAVY,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26852,GORRA TM24 TOUR RADAR RED,,,,Activo,$,19243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26850,GORRA TM24 TOUR RADAR ROYAL,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N26846,GORRA TM24 TOUR RADAR WHITE,,,,Activo,$,16243.5,23243.24,21,28124.32,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,,,,,
Producto,N78898,GORRA TOUR RADAR BLACK,,,,Activo,$,4213.62,6216.22,21,7521.63,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N78902,GORRA TOUR RADAR CHARCOAL,,,,Activo,$,4213.62,6216.22,21,7521.63,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N78899,GORRA TOUR RADAR RED,,,,Activo,$,4213.62,6216.22,21,7521.63,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N78897,GORRA TOUR RADAR WHITE,,,,Activo,$,4213.62,6216.22,21,7521.63,0,"0,00","0,00","0,00",0,SI,GORRAS,TAYLORMADE,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,RB22-GORRA,GORRAS TM BOCA ,,,,Activo,$,4781.92,8764.71,21,10605.3,0,"216,00","0,00","216,00",0,SI,GORRAS,,,,,,
Producto,RB22-GORRA,GORRAS TM RIVER,,,,Activo,$,4781.92,8764.71,21,10605.3,0,"182,00","0,00","182,00",0,SI,GORRAS,,,,,,
Producto,1013,GRIP CROSSLINE BLACK MID 58R,,,,Activo,$,4060.28,2530.86,21,3062.34,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1013,GRIP CROSSLINE BLACK OVR 58R,,,,Activo,$,4376.96,2530.86,21,3062.34,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1013,GRIP CROSSLINE BLACK UND 58R,,,,Activo,$,3743.6,2469.14,21,2987.66,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1013,GRIP CROSSLINE STD 58R,,,,Activo,$,3811.46,2222.22,21,2688.89,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1014,GRIP DEEP ETCHED PADDLE BLUE,,,,Activo,$,6356.22,6481.48,21,7842.59,0,"3,00","0,00","3,00",0,SI,GRIPS,,,,,,
Producto,1013,GRIPS CROSSLINE 360 STD,,,,Activo,$,4444.82,4537.04,21,5489.82,0,"288,00","0,00","288,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1013,GRIPS CROSSLINE BLACK JR 50R,,,,Activo,$,3743.6,2469.14,21,2987.66,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1013,GRIPS CROSSLINE BLACK STD 58R,,,,Activo,$,3743.6,3827.16,21,4630.86,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1013,GRIPS CROSSLINE FC STD 58 REM,,,,Activo,$,1972.62,3209.88,21,3883.95,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1013,GRIPS CROSSLINE MID 58R,,,,Activo,$,1281.16,2098.77,21,2539.51,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1013,GRIPS CROSSLINE OVR 58R,,,,Activo,$,4444.82,2530.86,21,3062.34,0,"0,00","0,00","0,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1013,GRIPS CROSSLINE STD 60R,,,,Activo,$,3811.46,6166.67,21,7461.67,0,"255,00","0,00","255,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1013,GRIPS CROSSLINE UND 58R,,,,Activo,$,3811.46,2222.22,21,2688.89,0,"0,00","0,00","0,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1014,GRIPS DEEP ETCHED PADDLE BLACK,,,,Activo,$,6356.22,6481.48,21,7842.59,0,"0,00","0,00","0,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1014,GRIPS DEEP ETCHED PADDLE RED,,,,Activo,$,6356.22,6481.48,21,7842.59,0,"1,00","0,00","1,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1018,GRIPS SINKFIT DEEP V MIDSIZE B/B,,,,Activo,$,4931.54,8024.69,21,9709.87,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1018,GRIPS SINKFIT PU PISTOL B/S,,,,Activo,$,15890.54,16234.57,21,19643.83,0,"8,00","0,00","8,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1018,GRIPS SINKFIT PU PISTOL CLAW B/S,,,,Activo,$,15890.54,16234.57,21,19643.83,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1018,GRIPS SINKFIT PU SQUARE TOP B/S,,,,Activo,$,15890.54,16234.57,21,19643.83,0,"10,00","0,00","10,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1018,GRIPS SINKFIT PU STRAIGHT B/S,,,,Activo,$,15890.54,16234.57,21,19643.83,0,"18,00","0,00","18,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1014,GRIPS SINKFIT RUBBER PISTOL BLK BLU,,,,Activo,$,12712.44,12962.96,21,15685.18,0,"19,00","0,00","19,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1014,GRIPS SINKFIT SKINNY PISTOL BLK/SLVR,,,,Activo,$,1776.06,0.0,21,0.0,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1019,GRIPS SONAR MID 60R+,,,,Activo,$,6356.22,6481.48,21,7842.59,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1019,GRIPS SONAR STD 60R+,,,,Activo,$,6039.54,3395.06,21,4108.02,0,"11,00","0,00","11,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1019,GRIPS SONAR WRAP MID+,,,,Activo,$,6039.54,3395.06,21,4108.02,0,"0,00","0,00","0,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1019,GRIPS SONAR WRAP STD+,,,,Activo,$,5722.86,5864.2,21,7095.68,0,"0,00","0,00","0,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,1019,GRIPS ST +2 HYBRID MID,,,,Activo,$,6989.58,4629.63,21,5601.85,0,"0,00","0,00","0,00",0,SI,GRIPS,,,,,,
Producto,1019,GRIPS ST +2 HYBRID STD,,,,Activo,$,6672.9,3641.98,21,4406.8,0,"0,00","0,00","0,00",0,SI,GRIPS,,LAMKIN CORPORATION,,,,
Producto,N64074,GUANTE TM18 STRATUS TECH WOMENS LH MEDIUM,,,,Activo,$,0.0,1.0,21,1.21,0,"0,00","0,00","0,00",0,SI,GUANTES,STRATUS TECH WMNS,,,,,
Producto,N64074,GUANTE TM18 STRATUS TECH WOMENS LH SMALL,,,,Activo,$,1506.48,1.0,21,1.21,0,"1.530,00","0,00","1.530,00",0,SI,GUANTES,STRATUS TECH WMNS,,,,,
Producto,N64074,GUANTE TM19 STRATUS TECH WOMENS LH LARGE,,,,Activo,$,1506.48,1.0,21,1.21,0,"510,00","0,00","510,00",0,SI,GUANTES,STRATUS TECH WMNS,,,,,
Producto,N78414,GUANTE TM21 STRATUS SOFT LH LARGE,,,,Activo,$,1775.64,4323.0,21,5230.83,0,"3.790,00","0,00","3.790,00",0,SI,GUANTES,STRATUS SOFT,,,,,
Producto,N78414,GUANTE TM21 STRATUS SOFT LH MEDIUM,,,,Activo,$,1775.64,4323.0,21,5230.83,0,"3.742,00","0,00","3.742,00",0,SI,GUANTES,STRATUS SOFT,,,,,
Producto,N78414,GUANTE TM21 STRATUS SOFT LH MEDIUM LARGE,,,,Activo,$,1775.64,4323.0,21,5230.83,0,"3.688,00","0,00","3.688,00",0,SI,GUANTES,STRATUS SOFT,,,,,
Producto,N78414,GUANTE TM21 STRATUS SOFT LH SMALL,,,,Activo,$,1775.64,4323.0,21,5230.83,0,"2.242,00","0,00","2.242,00",0,SI,GUANTES,STRATUS SOFT,,,,,
Producto,N78414,GUANTE TM21 STRATUS SOFT LH XLARGE,,,,Activo,$,1775.64,4323.0,21,5230.83,0,"1.214,00","0,00","1.214,00",0,SI,GUANTES,STRATUS SOFT,,,,,
Producto,N78402,GUANTE TP FLEX LH LARGE,,,,Activo,$,13215.66,10540.54,21,12754.05,0,"1.200,00","0,00","1.200,00",0,SI,GUANTES,TP,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N78402,GUANTE TP FLEX LH MEDIUM,,,,Activo,$,13215.66,10540.54,21,12754.05,0,"1.439,00","0,00","1.439,00",0,SI,GUANTES,TP,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N78402,GUANTE TP FLEX LH MEDIUM LARGE,,,,Activo,$,13215.66,10540.54,21,12754.05,0,"1.422,00","0,00","1.422,00",0,SI,GUANTES,TP,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N78402,GUANTE TP FLEX LH SMALL,,,,Activo,$,13215.66,10540.54,21,12754.05,0,"780,00","0,00","780,00",0,SI,GUANTES,TP,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,N78402,GUANTE TP FLEX LH XTRA LARGE,,,,Activo,$,13215.66,10540.54,21,12754.05,0,"480,00","0,00","480,00",0,SI,GUANTES,TP,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,GST,GUANTES STRATUS TAYLORMADE,,,,Activo,$,8128.56,5960.0,21,7211.6,0,"884,00","0,00","884,00",0,SI,GUANTES,,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,ISIM2MAR,HIERROS SIM2 MAX ACERO REGULAR 4-A,,,,Activo,$,144234.0,112989.0,21,136716.69,0,"0,00","0,00","0,00",0,SI,HIERROS,SIM2 MAX,,,,,
Producto,ISIM2MAR,"HIERROS SIM2 MAX ACERO REGULAR 5-P, A",,,,Activo,$,84945.16,98704.5,21,119432.44,0,"0,00","0,00","0,00",0,SI,HIERROS,SIM2 MAX,,21001IC04124082H,,,
Producto,G7521K931BLH,HORIZON 1/4 ZIP BLACK HEATHER LARGE,,,,Activo,$,32086.4,25675.67,21,31067.56,0,"27,00","0,00","27,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7521K931BLH,HORIZON 1/4 ZIP BLACK HEATHER MEDIUM,,,,Activo,$,32086.4,25675.67,21,31067.56,0,"20,00","0,00","20,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7521K931BLH,HORIZON 1/4 ZIP BLACK HEATHER SMALL,,,,Activo,$,32086.4,25675.67,21,31067.56,0,"10,00","0,00","10,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7521K931BLHE,HORIZON 1/4 ZIP BLACK HEATHER XLARGE,,,,Activo,$,32086.4,25675.67,21,31067.56,0,"10,00","0,00","10,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7521K931BLHE2,HORIZON 1/4 ZIP BLACK HEATHER XXLARGE,,,,Activo,$,32086.4,25675.67,21,31067.56,0,"4,00","0,00","4,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7521K931NAH,HORIZON 1/4 ZIP NAVY HEATHER LARGE,,,,Activo,$,32086.4,25675.67,21,31067.56,0,"27,00","0,00","27,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
Producto,G7521K931NAH,HORIZON 1/4 ZIP NAVY HEATHER MEDIUM,,,,Activo,$,32086.4,25675.67,21,31067.56,0,"20,00","0,00","20,00",0,SI,NORMAN,MEN S TOPS,TAYLOR MADE GOLF COMPANY INC.,,,,
